vocab,lux,ycba,yuag
http://vocab.getty.edu/ulan/500011381##quaPerson,https://lux.collections.yale.edu/data/person/35fdee80-3bd2-4cd6-aa8b-6ae7adf00d59,https://ycba-lux.s3.amazonaws.com/v3/person/9c/9c553b8f-2d96-4304-8d5d-c3346944d8c8.json##quaPerson,
http://vocab.getty.edu/ulan/500030719##quaPerson,https://lux.collections.yale.edu/data/person/253ad17d-c446-4b90-810a-b1e9a6b3e59d,,https://media.art.yale.edu/content/lux/agt/6843.json##quaPerson
http://vocab.getty.edu/ulan/500335068##quaPerson,https://lux.collections.yale.edu/data/person/ecdaba7d-6226-47fa-82f5-677e3603a6d6,,https://media.art.yale.edu/content/lux/agt/3299.json##quaPerson
http://vocab.getty.edu/ulan/500001758##quaPerson,https://lux.collections.yale.edu/data/person/70d1f736-6d72-482a-b0e5-528f21c89237,,https://media.art.yale.edu/content/lux/agt/19769.json##quaPerson
http://vocab.getty.edu/ulan/500025319##quaPerson,https://lux.collections.yale.edu/data/person/ab60bfae-e2b0-468c-b9a1-8fdac873c9a1,https://ycba-lux.s3.amazonaws.com/v3/person/61/61b72655-36e7-4788-9a9f-367ca252d82e.json##quaPerson,
http://vocab.getty.edu/ulan/500021487##quaPerson,https://lux.collections.yale.edu/data/person/b90269e6-a9e8-4e4f-87a2-88e876920a50,,https://media.art.yale.edu/content/lux/agt/1885.json##quaPerson
http://vocab.getty.edu/ulan/500017227##quaPerson,https://lux.collections.yale.edu/data/person/c1fb6d39-806c-4e43-baac-15995080de0e,,https://media.art.yale.edu/content/lux/agt/7646.json##quaPerson
http://vocab.getty.edu/ulan/500462046##quaPerson,https://lux.collections.yale.edu/data/person/25f45373-661b-4897-ac69-451b69ae2d15,,https://media.art.yale.edu/content/lux/agt/46758.json##quaPerson
http://vocab.getty.edu/ulan/500336319##quaPerson,https://lux.collections.yale.edu/data/person/7723534e-8c6b-4c1b-b2c1-59cfb5cdcc4c,,https://media.art.yale.edu/content/lux/agt/9786.json##quaPerson
http://vocab.getty.edu/ulan/500096233##quaPerson,https://lux.collections.yale.edu/data/person/7e9f9c61-df78-4352-acdd-3196f3e3c572,,https://media.art.yale.edu/content/lux/agt/18754.json##quaPerson
http://vocab.getty.edu/ulan/500222156##quaPerson,https://lux.collections.yale.edu/data/person/58a613e3-7c25-4303-aafa-b9bbb8199718,,https://media.art.yale.edu/content/lux/agt/14921.json##quaPerson
http://vocab.getty.edu/ulan/500001459##quaPerson,https://lux.collections.yale.edu/data/person/dd0486cf-a8d3-4432-a65d-66eba6269cea,https://ycba-lux.s3.amazonaws.com/v3/person/4e/4e619f73-7231-4096-a9ad-03c9ac9365c2.json##quaPerson,
http://vocab.getty.edu/ulan/500303956##quaPlace,https://lux.collections.yale.edu/data/place/6f624849-dea7-40ba-82d5-e09adf16e13b,https://ycba-lux.s3.amazonaws.com/v3/place/30/30bb7002-a81c-4a76-863d-4ef9d7619dd9.json##quaPlace,
http://vocab.getty.edu/ulan/500120692##quaPerson,https://lux.collections.yale.edu/data/person/ca481f47-f834-4dc9-a583-97ba28cbb611,,https://media.art.yale.edu/content/lux/agt/22224.json##quaPerson
http://vocab.getty.edu/ulan/500067003##quaPerson,https://lux.collections.yale.edu/data/person/0fc46cb1-9768-459c-9d0a-2f38ffabd7a3,,https://media.art.yale.edu/content/lux/agt/38086.json##quaPerson
http://vocab.getty.edu/ulan/500332237##quaPerson,https://lux.collections.yale.edu/data/person/2736d991-3a76-48a1-b9e3-24be502220a0,,https://media.art.yale.edu/content/lux/agt/19245.json##quaPerson
http://vocab.getty.edu/ulan/500331593##quaGroup,https://lux.collections.yale.edu/data/group/5ef7cc15-dffd-4698-b85a-bbc32cd64ef1,,https://media.art.yale.edu/content/lux/agt/6545.json##quaGroup
http://vocab.getty.edu/ulan/500093124##quaPerson,https://lux.collections.yale.edu/data/person/abc7c4dd-5999-48dc-87a3-99ef072b5605,,https://media.art.yale.edu/content/lux/agt/51749.json##quaPerson
http://vocab.getty.edu/ulan/500123760##quaPerson,https://lux.collections.yale.edu/data/person/26e7d465-ab91-42a5-a502-e3eec23cca34,,https://media.art.yale.edu/content/lux/agt/50757.json##quaPerson
http://vocab.getty.edu/ulan/500008479##quaPerson,https://lux.collections.yale.edu/data/person/e8b22b3a-f406-42ce-8992-e647c03bb81d,https://ycba-lux.s3.amazonaws.com/v3/person/03/03bb584e-0a8f-46ec-a087-87bacab7cec2.json##quaPerson,
http://vocab.getty.edu/ulan/500020150##quaPerson,https://lux.collections.yale.edu/data/person/38a9aa42-25f3-4955-ab1f-d0b9c2949f86,,https://media.art.yale.edu/content/lux/agt/62516.json##quaPerson
http://vocab.getty.edu/ulan/500332070##quaPerson,https://lux.collections.yale.edu/data/person/28cce9af-bf5f-4568-ab0f-566370775990,https://ycba-lux.s3.amazonaws.com/v3/person/4b/4b198d30-6583-41ed-8fba-0ddc0b54f91f.json##quaPerson,
http://vocab.getty.edu/ulan/500341011##quaPerson,https://lux.collections.yale.edu/data/person/b790feee-69ac-4517-adbf-9d81c5e20560,,https://media.art.yale.edu/content/lux/agt/17901.json##quaPerson
http://vocab.getty.edu/ulan/500351004##quaPerson,https://lux.collections.yale.edu/data/person/a905315e-00eb-41a5-a0b1-545fe13c7f3a,,https://media.art.yale.edu/content/lux/agt/4930.json##quaPerson
http://vocab.getty.edu/ulan/500006128##quaPerson,https://lux.collections.yale.edu/data/person/6197c9c0-826e-4dcd-bc27-b539acee4842,,https://media.art.yale.edu/content/lux/agt/669.json##quaPerson
http://vocab.getty.edu/ulan/500459473##quaPerson,https://lux.collections.yale.edu/data/person/73fb204a-c5e5-47b7-8188-264e0fe54450,,https://media.art.yale.edu/content/lux/agt/56331.json##quaPerson
http://vocab.getty.edu/ulan/500099160##quaPerson,https://lux.collections.yale.edu/data/person/17bf9e9d-f253-4942-a640-5be2712ac0e5,,https://media.art.yale.edu/content/lux/agt/3237.json##quaPerson
http://vocab.getty.edu/ulan/500331668##quaPerson,https://lux.collections.yale.edu/data/person/f1d869e2-ed20-4a38-8425-fe63728a3535,,https://media.art.yale.edu/content/lux/agt/16896.json##quaPerson
http://vocab.getty.edu/ulan/500017106##quaPerson,https://lux.collections.yale.edu/data/person/51d27c12-fb0e-46f2-b544-db2f288d3483,https://ycba-lux.s3.amazonaws.com/v3/person/f2/f28f9cb1-c937-4cba-8067-ea625d0697c2.json##quaPerson,https://media.art.yale.edu/content/lux/agt/19170.json##quaPerson
http://vocab.getty.edu/ulan/500002809##quaPerson,https://lux.collections.yale.edu/data/person/dae21cee-59f3-457e-95c1-7a927e8608b6,https://ycba-lux.s3.amazonaws.com/v3/person/3d/3df53f54-efb2-47ae-aa9f-baa3161acac1.json##quaPerson,https://media.art.yale.edu/content/lux/agt/1037.json##quaPerson
http://vocab.getty.edu/ulan/500029593##quaPerson,https://lux.collections.yale.edu/data/person/a8ef2517-64ee-4587-bdb2-f1bab1a075dd,,https://media.art.yale.edu/content/lux/agt/9335.json##quaPerson
http://vocab.getty.edu/ulan/500028254##quaPerson,https://lux.collections.yale.edu/data/person/b12cb8a7-9a3d-422f-989d-67f5fe4cb51c,,https://media.art.yale.edu/content/lux/agt/5070.json##quaPerson
http://vocab.getty.edu/ulan/500013080##quaPerson,https://lux.collections.yale.edu/data/person/667f8a5e-e1f6-4cc0-a847-252ff551f59d,https://ycba-lux.s3.amazonaws.com/v3/person/0a/0a7bfdf6-7be8-4a2e-8c5a-14317bcf60e4.json##quaPerson,
http://vocab.getty.edu/ulan/500012476##quaPerson,https://lux.collections.yale.edu/data/person/808cc3b9-1c5a-43d3-b711-35da585c1812,https://ycba-lux.s3.amazonaws.com/v3/person/d0/d01a544f-3f8c-47f0-81c8-c964027cce27.json##quaPerson,https://media.art.yale.edu/content/lux/agt/49929.json##quaPerson
http://vocab.getty.edu/ulan/500071269##quaPerson,https://lux.collections.yale.edu/data/person/267452ad-93e2-4f2b-b048-e15d2a8b8156,,https://media.art.yale.edu/content/lux/agt/34960.json##quaPerson
http://vocab.getty.edu/ulan/500002002##quaPerson,https://lux.collections.yale.edu/data/person/7038bc7c-6c56-4f46-bb1c-2eb6772fe260,https://ycba-lux.s3.amazonaws.com/v3/person/3f/3f112293-31c3-4c33-ab56-0c97a52e37ac.json##quaPerson,
http://vocab.getty.edu/ulan/500305802##quaPlace,https://lux.collections.yale.edu/data/place/bbffb472-f9f6-4ba4-ae52-3a10ab843fce,https://ycba-lux.s3.amazonaws.com/v3/place/a2/a2243f50-9c2f-4b75-afed-ec7ab3df35ad.json##quaPlace,
http://vocab.getty.edu/ulan/500014455##quaPerson,https://lux.collections.yale.edu/data/person/de6f0c3a-738f-46ef-9243-c0e30bdf9254,,https://media.art.yale.edu/content/lux/agt/3362.json##quaPerson
http://vocab.getty.edu/ulan/500008697##quaPerson,https://lux.collections.yale.edu/data/person/147675d0-f564-4ea2-ba67-2b98bd95a600,,https://media.art.yale.edu/content/lux/agt/1419.json##quaPerson
http://vocab.getty.edu/ulan/500030657##quaPerson,https://lux.collections.yale.edu/data/person/35d8fc08-3517-4aed-bcd2-d2726c014a81,,https://media.art.yale.edu/content/lux/agt/2126.json##quaPerson
http://vocab.getty.edu/ulan/500101677##quaPerson,https://lux.collections.yale.edu/data/person/64ef9a1a-70bb-4247-a86f-6b024fce1627,,https://media.art.yale.edu/content/lux/agt/25520.json##quaPerson
http://vocab.getty.edu/ulan/500072408##quaPerson,https://lux.collections.yale.edu/data/person/f5ab8c99-f2b4-4951-865b-0bd686f80c5b,https://ycba-lux.s3.amazonaws.com/v3/person/60/60cafcdd-8fc9-45f4-8ba0-718464f279a3.json##quaPerson,
http://vocab.getty.edu/ulan/500018515##quaPerson,https://lux.collections.yale.edu/data/person/b7e47541-915b-4b29-9194-3b29fb395639,https://ycba-lux.s3.amazonaws.com/v3/person/43/43a3eb99-2243-4ae7-b41d-812ee2597cfb.json##quaPerson,
http://vocab.getty.edu/ulan/500004670##quaPerson,https://lux.collections.yale.edu/data/person/d61d5aad-21b7-4745-8da5-438bce5a4fb4,,https://media.art.yale.edu/content/lux/agt/8482.json##quaPerson
http://vocab.getty.edu/ulan/500023048##quaPerson,https://lux.collections.yale.edu/data/person/b69265e2-e1a8-4ccc-b786-8c95b0ad9819,,https://media.art.yale.edu/content/lux/agt/739.json##quaPerson
http://vocab.getty.edu/ulan/500008314##quaPerson,https://lux.collections.yale.edu/data/person/9763ac6a-3c71-414d-b97b-a443c0c1f057,,https://media.art.yale.edu/content/lux/agt/222.json##quaPerson
http://vocab.getty.edu/ulan/500007096##quaPerson,https://lux.collections.yale.edu/data/person/92372f2f-2c5c-446a-b23e-67830099ab3b,https://ycba-lux.s3.amazonaws.com/v3/person/17/17ec21b5-d343-4796-ac3b-2709200a7ac1.json##quaPerson,
http://vocab.getty.edu/ulan/500455967##quaPerson,https://lux.collections.yale.edu/data/person/2a3dcdb1-9d6b-40e9-b81f-2b5050dbaf64,,https://media.art.yale.edu/content/lux/agt/5266.json##quaPerson
http://vocab.getty.edu/ulan/500007982##quaPerson,https://lux.collections.yale.edu/data/person/a7f986cf-7c71-415a-98ff-c5fe6d1d2458,,https://media.art.yale.edu/content/lux/agt/3200.json##quaPerson
http://vocab.getty.edu/ulan/500031700##quaPerson,https://lux.collections.yale.edu/data/person/04e3df13-02d0-4241-9b93-fc88419654fa,,https://media.art.yale.edu/content/lux/agt/103.json##quaPerson
http://vocab.getty.edu/ulan/500062065##quaPerson,https://lux.collections.yale.edu/data/person/6d91b1bc-7d1e-4d6b-b1e8-3bf4f70e81eb,,https://media.art.yale.edu/content/lux/agt/23076.json##quaPerson
http://vocab.getty.edu/ulan/500044824##quaPerson,https://lux.collections.yale.edu/data/person/9e94f6aa-d991-412b-954a-b58fc6c8060f,,https://media.art.yale.edu/content/lux/agt/5225.json##quaPerson
http://vocab.getty.edu/ulan/500198679##quaPerson,https://lux.collections.yale.edu/data/person/a5d23d2d-af03-4734-8e79-ba6d4073fcbd,,https://media.art.yale.edu/content/lux/agt/7631.json##quaPerson
http://vocab.getty.edu/ulan/500077139##quaPerson,https://lux.collections.yale.edu/data/person/c109cd65-a68f-4e15-8373-4f0c30e6dcb3,,https://media.art.yale.edu/content/lux/agt/146.json##quaPerson
http://vocab.getty.edu/ulan/500021811##quaPerson,https://lux.collections.yale.edu/data/person/33555ebf-3afd-4629-9295-9f3292a75632,https://ycba-lux.s3.amazonaws.com/v3/person/45/450f1910-6d21-40fc-a154-d05c6e7b5dec.json##quaPerson,
http://vocab.getty.edu/ulan/500372994##quaGroup,https://lux.collections.yale.edu/data/group/5249f360-3edd-4b35-899b-25eb5d3312d3,,https://media.art.yale.edu/content/lux/agt/30747.json##quaGroup
http://vocab.getty.edu/ulan/500404088##quaPerson,https://lux.collections.yale.edu/data/person/9d9d0fb0-0048-4776-bd71-0d31c94fe100,https://ycba-lux.s3.amazonaws.com/v3/person/ba/ba61d1bf-bb27-4bea-860a-7a463aaffb77.json##quaPerson,https://media.art.yale.edu/content/lux/agt/37730.json##quaPerson
http://vocab.getty.edu/ulan/500026724##quaPerson,https://lux.collections.yale.edu/data/person/9131e7fa-5ca4-4477-9d7a-ac2199c5782b,https://ycba-lux.s3.amazonaws.com/v3/person/82/82e01ce8-2826-4230-986c-a01286c18e4b.json##quaPerson,
http://vocab.getty.edu/ulan/500236494##quaPerson,https://lux.collections.yale.edu/data/person/07196a66-0782-4b96-8a19-fd68117d8954,,https://media.art.yale.edu/content/lux/agt/37851.json##quaPerson
http://vocab.getty.edu/ulan/500126922##quaPerson,https://lux.collections.yale.edu/data/person/2faf95d4-52db-4793-9bb7-d94fc9b419e4,,https://media.art.yale.edu/content/lux/agt/17444.json##quaPerson
http://vocab.getty.edu/ulan/500009253##quaPerson,https://lux.collections.yale.edu/data/person/2a83476f-842b-4263-97e7-c806b1b34671,https://ycba-lux.s3.amazonaws.com/v3/person/26/26300bd0-382c-4076-8e8e-830778482a25.json##quaPerson,
http://vocab.getty.edu/ulan/500017498##quaPerson,https://lux.collections.yale.edu/data/person/f7e91857-b505-4c2f-8658-156ab6297f00,,https://media.art.yale.edu/content/lux/agt/19687.json##quaPerson
http://vocab.getty.edu/ulan/500329614##quaPerson,https://lux.collections.yale.edu/data/person/f6bf966d-462c-4f5b-8354-29db2e8bead7,,https://media.art.yale.edu/content/lux/agt/39329.json##quaPerson
http://vocab.getty.edu/ulan/500006564##quaPerson,https://lux.collections.yale.edu/data/person/60a2d5d0-9931-4ba0-837a-62a5deff4d9d,,https://media.art.yale.edu/content/lux/agt/1288.json##quaPerson
http://vocab.getty.edu/ulan/500031611##quaPerson,https://lux.collections.yale.edu/data/person/de65467e-93d2-4aa0-a438-841f6c3a4d15,https://ycba-lux.s3.amazonaws.com/v3/person/fc/fc917875-afdd-4388-9639-94198934eba8.json##quaPerson,
http://vocab.getty.edu/ulan/500150118##quaPerson,https://lux.collections.yale.edu/data/person/fab0cd0d-e805-41e4-ba07-e71a379de521,,https://media.art.yale.edu/content/lux/agt/53499.json##quaPerson
http://vocab.getty.edu/ulan/500040941##quaPerson,https://lux.collections.yale.edu/data/person/8670f806-1dbe-4bdb-a32a-ed2e1ed513e6,,https://media.art.yale.edu/content/lux/agt/3296.json##quaPerson
http://vocab.getty.edu/ulan/500013876##quaPerson,https://lux.collections.yale.edu/data/person/b6e943b2-f774-464d-bfa0-792fe5781f1a,https://ycba-lux.s3.amazonaws.com/v3/person/53/530ccb9e-c9d5-40da-b00a-bb018eba2320.json##quaPerson,https://media.art.yale.edu/content/lux/agt/2561.json##quaPerson
http://vocab.getty.edu/ulan/500103217##quaPerson,https://lux.collections.yale.edu/data/person/38a95438-6093-48dd-a3e0-147085967be7,https://ycba-lux.s3.amazonaws.com/v3/person/28/28bf4a56-7f3c-40e2-847c-2463f0562d73.json##quaPerson,
http://vocab.getty.edu/ulan/500332790##quaPerson,https://lux.collections.yale.edu/data/person/69f56cce-b0f3-4b14-996f-ea1afc27b4a0,,https://media.art.yale.edu/content/lux/agt/4068.json##quaPerson
http://vocab.getty.edu/ulan/500246892##quaGroup,https://lux.collections.yale.edu/data/group/e66df63a-2265-45a6-b5dc-7e16faa12bd8,,https://media.art.yale.edu/content/lux/agt/12874.json##quaGroup
http://vocab.getty.edu/ulan/500017504##quaPerson,https://lux.collections.yale.edu/data/person/d4259699-86f1-4834-acd1-b2d7a530bac4,https://ycba-lux.s3.amazonaws.com/v3/person/20/202fdf83-6927-4f2d-b3fa-51f7dc39db5d.json##quaPerson,
http://vocab.getty.edu/ulan/500472934##quaPerson,https://lux.collections.yale.edu/data/person/ec0c0e71-0c08-43bc-b030-7121df937f59,,https://media.art.yale.edu/content/lux/agt/33695.json##quaPerson
http://vocab.getty.edu/ulan/500015747##quaPerson,https://lux.collections.yale.edu/data/person/8e92959b-3a71-482e-9a5a-297b8ccbcec0,https://ycba-lux.s3.amazonaws.com/v3/person/85/85a6cc12-c092-4c23-a1a7-94d40e3fbfe0.json##quaPerson,https://media.art.yale.edu/content/lux/agt/8493.json##quaPerson
http://vocab.getty.edu/ulan/500448315##quaPerson,https://lux.collections.yale.edu/data/person/5947fabc-d987-482c-a0cc-15f99a72b4e5,,https://media.art.yale.edu/content/lux/agt/55767.json##quaPerson
http://vocab.getty.edu/ulan/500121372##quaPerson,https://lux.collections.yale.edu/data/person/d4564d02-e507-4803-8be2-57cc461559e2,,https://media.art.yale.edu/content/lux/agt/2741.json##quaPerson
http://vocab.getty.edu/ulan/500310722##quaGroup,https://lux.collections.yale.edu/data/group/f3704504-f84f-4a78-9058-c43ed0257383,,https://media.art.yale.edu/content/lux/agt/26368.json##quaGroup
http://vocab.getty.edu/ulan/500020047##quaPerson,https://lux.collections.yale.edu/data/person/80d59b17-42de-4e88-90ff-6e2b48e698c6,,https://media.art.yale.edu/content/lux/agt/698.json##quaPerson
http://vocab.getty.edu/ulan/500045544##quaPerson,https://lux.collections.yale.edu/data/person/f0028d42-7883-4431-a162-94fde62b69fa,https://ycba-lux.s3.amazonaws.com/v3/person/d8/d80efaf6-be19-4311-8166-36d62f40212b.json##quaPerson,
http://vocab.getty.edu/ulan/500030648##quaPerson,https://lux.collections.yale.edu/data/person/dfede587-986a-469f-a422-d90d22db30b0,https://ycba-lux.s3.amazonaws.com/v3/person/45/45b1d18e-e693-45d1-8f73-6cf2ff339c03.json##quaPerson,https://media.art.yale.edu/content/lux/agt/21322.json##quaPerson
http://vocab.getty.edu/ulan/500008164##quaPerson,https://lux.collections.yale.edu/data/person/5b0b832b-95c5-45c5-89e6-0f2751cd66f7,https://ycba-lux.s3.amazonaws.com/v3/person/c5/c5bb5913-1488-40c9-b34d-f5e43f875412.json##quaPerson,
http://vocab.getty.edu/ulan/500003007##quaPerson,https://lux.collections.yale.edu/data/person/16ca45fc-a9df-4519-bdf2-9f278c20c116,https://ycba-lux.s3.amazonaws.com/v3/person/be/bef896a5-44ab-4c7b-b842-0fd1c821fe1b.json##quaPerson,
http://vocab.getty.edu/ulan/500490066##quaPerson,https://lux.collections.yale.edu/data/person/7d4792da-64e2-4033-9157-44bcb722cb6c,https://ycba-lux.s3.amazonaws.com/v3/person/0a/0a8305d4-7282-42da-8667-c11a1d9bdffb.json##quaPerson,
http://vocab.getty.edu/ulan/500460172##quaPerson,https://lux.collections.yale.edu/data/person/7d98c816-835a-4543-b659-74011d3af0c0,,https://media.art.yale.edu/content/lux/agt/38166.json##quaPerson
http://vocab.getty.edu/ulan/500010358##quaPerson,https://lux.collections.yale.edu/data/person/46695386-82f5-4f23-a6da-0874913bbbba,,https://media.art.yale.edu/content/lux/agt/6170.json##quaPerson
http://vocab.getty.edu/ulan/500066048##quaPerson,https://lux.collections.yale.edu/data/person/845d0afa-fce2-41cf-95da-ba95c530874a,,https://media.art.yale.edu/content/lux/agt/17828.json##quaPerson
http://vocab.getty.edu/ulan/500006700##quaPerson,https://lux.collections.yale.edu/data/person/1ddcede5-bcee-44da-87a6-1a63d2af9a1b,,https://media.art.yale.edu/content/lux/agt/1644.json##quaPerson
http://vocab.getty.edu/ulan/500012324##quaPerson,https://lux.collections.yale.edu/data/person/df456aa3-b44b-465b-8ebc-0270b57f4a8a,,https://media.art.yale.edu/content/lux/agt/6522.json##quaPerson
http://vocab.getty.edu/ulan/500032391##quaPerson,https://lux.collections.yale.edu/data/person/b8525e47-a8e2-450d-a134-2d620f4e20c4,,https://media.art.yale.edu/content/lux/agt/19854.json##quaPerson
http://vocab.getty.edu/ulan/500001127##quaPerson,https://lux.collections.yale.edu/data/person/51c9c212-dbd4-44d9-96f5-dcb880b16fd8,,https://media.art.yale.edu/content/lux/agt/4037.json##quaPerson
http://vocab.getty.edu/ulan/500049793##quaPerson,https://lux.collections.yale.edu/data/person/2dba6ca0-08a2-47fb-aaec-eba403f92584,,https://media.art.yale.edu/content/lux/agt/37973.json##quaPerson
http://vocab.getty.edu/ulan/500333874##quaPerson,https://lux.collections.yale.edu/data/person/0ee50b41-7b9d-45bf-bbc8-0dbab630fbf5,,https://media.art.yale.edu/content/lux/agt/34006.json##quaPerson
http://vocab.getty.edu/ulan/500331262##quaPerson,https://lux.collections.yale.edu/data/person/e382efcf-3e53-45f8-b301-3e8116b5a3dc,,https://media.art.yale.edu/content/lux/agt/442.json##quaPerson
http://vocab.getty.edu/ulan/500009204##quaPerson,https://lux.collections.yale.edu/data/person/fcf352f9-e0a0-460a-a642-15042a85460d,,https://media.art.yale.edu/content/lux/agt/5619.json##quaPerson
http://vocab.getty.edu/ulan/500009904##quaPerson,https://lux.collections.yale.edu/data/person/072a7934-91f8-4101-b129-ee73ea9dae26,,https://media.art.yale.edu/content/lux/agt/20658.json##quaPerson
http://vocab.getty.edu/ulan/500058494##quaPerson,https://lux.collections.yale.edu/data/person/11d90faf-e9b0-48fd-b7d2-85039bf15b71,,https://media.art.yale.edu/content/lux/agt/44407.json##quaPerson
http://vocab.getty.edu/ulan/500090163##quaPerson,https://lux.collections.yale.edu/data/person/07990658-7823-4602-920d-1aaa53ff2595,,https://media.art.yale.edu/content/lux/agt/20932.json##quaPerson
http://vocab.getty.edu/ulan/500116160##quaPerson,https://lux.collections.yale.edu/data/person/60be9d03-4731-4c5e-98da-17abe44fc5ae,,https://media.art.yale.edu/content/lux/agt/29736.json##quaPerson
http://vocab.getty.edu/ulan/500248464##quaPerson,https://lux.collections.yale.edu/data/person/043341cc-75dc-4590-bffc-01a648ed2ce7,,https://media.art.yale.edu/content/lux/agt/39063.json##quaPerson
http://vocab.getty.edu/ulan/500021396##quaPerson,https://lux.collections.yale.edu/data/person/d180d1fb-ad7a-4782-b5c0-37d3fdc98dd8,https://ycba-lux.s3.amazonaws.com/v3/person/a1/a1d865da-0ba6-4ac9-a8d7-97fc7b6eadc1.json##quaPerson,
http://vocab.getty.edu/ulan/500041050##quaPerson,https://lux.collections.yale.edu/data/person/324e508e-60d0-48de-90b0-cb7a68a2d881,https://ycba-lux.s3.amazonaws.com/v3/person/f5/f5e2638e-5db0-47c0-b1b7-8812bbcd04e8.json##quaPerson,
http://vocab.getty.edu/ulan/500108121##quaPerson,https://lux.collections.yale.edu/data/person/9743883c-74ea-4c1d-826a-cc486d7c0488,,https://media.art.yale.edu/content/lux/agt/28877.json##quaPerson
http://vocab.getty.edu/ulan/500005222##quaPerson,https://lux.collections.yale.edu/data/person/13376011-7847-4265-9cff-146a9243c01b,,https://media.art.yale.edu/content/lux/agt/41632.json##quaPerson
http://vocab.getty.edu/ulan/500672375##quaPerson,https://lux.collections.yale.edu/data/person/bcf90197-91ce-4f38-818b-dd76c26e3e7d,,https://media.art.yale.edu/content/lux/agt/7648.json##quaPerson
http://vocab.getty.edu/ulan/500000811##quaPerson,https://lux.collections.yale.edu/data/person/d9bdf39f-c99d-479a-8729-bd4c1b440ca2,,https://media.art.yale.edu/content/lux/agt/17192.json##quaPerson
http://vocab.getty.edu/ulan/500210597##quaPlace,https://lux.collections.yale.edu/data/place/77723a57-2bd8-4818-8424-15b1ba7aedcd,https://ycba-lux.s3.amazonaws.com/v3/place/5f/5fade8a0-cdcf-450d-a24e-b87f215c35f8.json##quaPlace,
http://vocab.getty.edu/ulan/500050453##quaPerson,https://lux.collections.yale.edu/data/person/e47a4d2e-d3b0-45dc-9013-00b624baa4ca,,https://media.art.yale.edu/content/lux/agt/37940.json##quaPerson
http://vocab.getty.edu/ulan/500303738##quaGroup,https://lux.collections.yale.edu/data/group/b85fb3bb-a7ff-4996-a704-d0677b8bcb9e,,https://media.art.yale.edu/content/lux/agt/45517.json##quaGroup
http://vocab.getty.edu/ulan/500017000##quaPerson,https://lux.collections.yale.edu/data/person/9c18c197-9d78-426b-8803-25b4c608d45d,,https://media.art.yale.edu/content/lux/agt/3064.json##quaPerson
http://vocab.getty.edu/ulan/500317012##quaPerson,https://lux.collections.yale.edu/data/person/ff6defd4-068c-4e09-869e-8841a6d8a81c,https://ycba-lux.s3.amazonaws.com/v3/person/e2/e2519c6d-6952-49c5-922b-cae6836be1b6.json##quaPerson,
http://vocab.getty.edu/ulan/500077079##quaPerson,https://lux.collections.yale.edu/data/person/0661415e-5009-4bf2-a130-cf12a6bd40f4,,https://media.art.yale.edu/content/lux/agt/18894.json##quaPerson
http://vocab.getty.edu/ulan/500012660##quaPerson,https://lux.collections.yale.edu/data/person/cb4937f9-97ab-4aba-bced-e1ad9ac560ca,,https://media.art.yale.edu/content/lux/agt/26938.json##quaPerson
http://vocab.getty.edu/ulan/500098461##quaPerson,https://lux.collections.yale.edu/data/person/964d1eeb-c0bb-4cae-8755-7717bf6f236e,,https://media.art.yale.edu/content/lux/agt/859.json##quaPerson
http://vocab.getty.edu/ulan/500024398##quaPerson,https://lux.collections.yale.edu/data/person/6f86e0b8-d6dd-432c-88ea-8a2bf2c39f1d,https://ycba-lux.s3.amazonaws.com/v3/person/95/956b093c-8e47-4c3b-8e5e-64d28b542069.json##quaPerson,https://media.art.yale.edu/content/lux/agt/29204.json##quaPerson
http://vocab.getty.edu/ulan/500012065##quaPerson,https://lux.collections.yale.edu/data/person/d57c7456-2770-42ce-a16a-d8fc422770a8,https://ycba-lux.s3.amazonaws.com/v3/person/c5/c56c008a-cb2f-457f-a3d9-5b3e36042363.json##quaPerson,
http://vocab.getty.edu/ulan/500022307##quaPerson,https://lux.collections.yale.edu/data/person/8face0d4-4199-4536-a144-51e61752c21a,https://ycba-lux.s3.amazonaws.com/v3/person/9a/9a301d09-4132-46bd-93a7-d42beaf52777.json##quaPerson,
http://vocab.getty.edu/ulan/500031999##quaPerson,https://lux.collections.yale.edu/data/person/48abb4a6-62fc-4d58-ad64-61b4483df798,,https://media.art.yale.edu/content/lux/agt/21807.json##quaPerson
http://vocab.getty.edu/ulan/500025008##quaPerson,https://lux.collections.yale.edu/data/person/e312db7a-0c87-42c0-bf43-00e88470acc7,https://ycba-lux.s3.amazonaws.com/v3/person/b3/b3d56070-c547-4904-8025-275f3ab97fab.json##quaPerson,
http://vocab.getty.edu/ulan/500185054##quaPerson,https://lux.collections.yale.edu/data/person/47ca1eb9-9d9e-4e05-9067-0dda6fc28a31,,https://media.art.yale.edu/content/lux/agt/9068.json##quaPerson
http://vocab.getty.edu/ulan/500115345##quaPerson,https://lux.collections.yale.edu/data/person/20c6ff29-54ea-46ff-99ef-b001c1828413,https://ycba-lux.s3.amazonaws.com/v3/person/4d/4dcc7157-d32d-41d8-a836-cb5197a0b8f6.json##quaPerson,https://media.art.yale.edu/content/lux/agt/4372.json##quaPerson
http://vocab.getty.edu/ulan/500021085##quaPerson,https://lux.collections.yale.edu/data/person/19ae5140-0dbb-481d-977a-6211661fa173,https://ycba-lux.s3.amazonaws.com/v3/person/35/3539d0eb-fe8a-491f-b307-281fc7e8bc8b.json##quaPerson,
