URL,Label,Entity
http://vocab.getty.edu/ulan/500027651##quaPerson,"Smith, Anker",person
http://vocab.getty.edu/ulan/500029939##quaPerson,"Catherwood, Frederick",person
http://vocab.getty.edu/ulan/500021439##quaPerson,"McBey, James",person
http://vocab.getty.edu/ulan/500013574##quaPerson,"Grant, Francis",person
http://vocab.getty.edu/ulan/500018966##quaPerson,"Della Bella, Stefano",person
http://vocab.getty.edu/ulan/500007657##quaPerson,"Gaywood, Richard",person
http://vocab.getty.edu/ulan/500027574##quaPerson,"Skippe, John",person
http://vocab.getty.edu/ulan/500115641##quaPerson,"Hornor, Thomas",person
http://vocab.getty.edu/ulan/500003456##quaPerson,"Osborne, Malcolm",person
http://vocab.getty.edu/ulan/500300750##quaGroup,Institute of Arts,group
http://vocab.getty.edu/ulan/500016206##quaPerson,"Cragg, Tony",person
http://vocab.getty.edu/ulan/500175604##quaPerson,"Blaeu, Willem Janszoon",person
http://vocab.getty.edu/ulan/500024998##quaPerson,"Boehm, Joseph Edgar",person
http://vocab.getty.edu/ulan/500012748##quaPerson,"Ireland, Samuel",person
http://vocab.getty.edu/ulan/500115726##quaPerson,"Ricci, Marco",person
http://vocab.getty.edu/ulan/500115546##quaPerson,"Dance-Holland, Nathaniel",person
http://vocab.getty.edu/ulan/500045712##quaPerson,"Haygarth, William",person
http://vocab.getty.edu/ulan/500029258##quaPerson,"Vouet, Simon",person
http://vocab.getty.edu/ulan/500001202##quaPerson,"Fittler, James",person
http://vocab.getty.edu/ulan/500007602##quaPerson,"Graham, George",person
http://vocab.getty.edu/ulan/500030367##quaGroup,"Ashbee, Charles Robert",group
http://vocab.getty.edu/ulan/500028850##quaPerson,"Hilliard, Nicholas",person
http://vocab.getty.edu/ulan/500347356##quaPerson,"Barnbaum, Bruce",person
http://vocab.getty.edu/ulan/500329670##quaPerson,"Wallis, Robert",person
http://vocab.getty.edu/ulan/500011916##quaPerson,"Hoare, William",person
http://vocab.getty.edu/ulan/500011513##quaPerson,"Lafréry, Antoine",person
http://vocab.getty.edu/ulan/500014103##quaPerson,"Cotman, John Sell",person
http://vocab.getty.edu/ulan/500012489##quaPerson,"Blake, William",person
http://vocab.getty.edu/ulan/500124345##quaPerson,"Benson, Richard",person
http://vocab.getty.edu/ulan/500021449##quaPerson,"Talbot, William Henry Fox",person
http://vocab.getty.edu/ulan/500115491##quaPerson,"Beham, Hans Sebald",person
http://vocab.getty.edu/ulan/500012008##quaPerson,"Potter, Paulus",person
http://vocab.getty.edu/ulan/500017608##quaPerson,"Vasari, Giorgio",person
http://vocab.getty.edu/ulan/500025440##quaPerson,"Mola, Pier Francesco",person
http://vocab.getty.edu/ulan/500126033##quaPerson,"Hamilton, Richard",person
http://vocab.getty.edu/ulan/500024787##quaPerson,"Cooke, George",person
http://vocab.getty.edu/ulan/500011344##quaPerson,"Passe, Simon de",person
http://vocab.getty.edu/ulan/500115382##quaPerson,"Constable, John",person
http://vocab.getty.edu/ulan/500025261##quaPerson,"Cockburn, James Pattison",person
http://vocab.getty.edu/ulan/500032032##quaPerson,"Vulliamy, Lewis",person
http://vocab.getty.edu/ulan/500032596##quaPerson,"Moore, Henry",person
http://vocab.getty.edu/ulan/500002752##quaPerson,"Lavater, Johann Kaspar",person
http://vocab.getty.edu/ulan/500001218##quaPerson,"Vliet, Jan Georg van",person
http://vocab.getty.edu/ulan/500339089##quaPerson,"Franz Joseph I, Emperor of Austria",person
http://vocab.getty.edu/ulan/500462310##quaPerson,"Lê, An-My",person
http://vocab.getty.edu/ulan/500265661##quaPerson,"Ray-Jones, Tony",person
http://vocab.getty.edu/ulan/500014941##quaPerson,"Crosse, Richard",person
http://vocab.getty.edu/ulan/500011047##quaPerson,"Gregory, Edward John",person
http://vocab.getty.edu/ulan/500310583##quaGroup,Manufacture Nationale des Gobelins,group
http://vocab.getty.edu/ulan/500025081##quaPerson,"Wirgman, Theodore Blake",person
http://vocab.getty.edu/ulan/500020030##quaPerson,"Gheeraerts, Marcus, the elder",person
http://vocab.getty.edu/ulan/500279813##quaPerson,"Charlotte, Queen consort of George III",person
http://vocab.getty.edu/ulan/500027798##quaPerson,"West, Raphael Lamar",person
http://vocab.getty.edu/ulan/500115365##quaPerson,"Clerck, Hendrik de",person
http://vocab.getty.edu/ulan/500004991##quaPerson,"Bone, Robert Trewick",person
http://vocab.getty.edu/ulan/500310657##quaType,Palais des Tuileries,type
http://vocab.getty.edu/ulan/500307961##quaGroup,Wadsworth Atheneum,group
http://vocab.getty.edu/ulan/500012369##quaPerson,"Cooke, William Bernard",person
http://vocab.getty.edu/ulan/500004484##quaPerson,"Ploos van Amstel, Cornelis",person
http://vocab.getty.edu/ulan/500021527##quaPerson,"Stadler, Joseph Constantine",person
http://vocab.getty.edu/ulan/500115366##quaPerson,"Lorrain, Claude",person
http://vocab.getty.edu/ulan/500026599##quaPerson,"Tilson, Joe",person
http://vocab.getty.edu/ulan/500027440##quaPerson,"Doyle, Richard",person
http://vocab.getty.edu/ulan/500029015##quaPerson,"Hobbema, Meindert",person
http://vocab.getty.edu/ulan/500025292##quaPerson,"Poggi, Antonio",person
http://vocab.getty.edu/ulan/500032160##quaPerson,"Varrall, J. C.",person
http://vocab.getty.edu/ulan/500005678##quaPerson,"Redouté, Pierre Joseph",person
http://vocab.getty.edu/ulan/500310657##quaGroup,Palais des Tuileries,group
http://vocab.getty.edu/ulan/500031390##quaPerson,"Hodges, William",person
http://vocab.getty.edu/ulan/500022053##quaPerson,"Maris, Jacob Henricus",person
http://vocab.getty.edu/ulan/500000478##quaPerson,"Austin, Robert Sargent",person
http://vocab.getty.edu/ulan/500120930##quaPerson,"Nost, John van, the elder",person
